172.18.0.1 - - [14/Jul/2025:16:36:42 +0000] "GET /wpad.dat HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Blitz/2.1.349 Chrome/126.0.6478.127 Electron/31.2.1 Safari/537.36" "-"
172.18.0.1 - - [14/Jul/2025:16:36:45 +0000] "GET /api/docs HTTP/1.1" 502 497 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0" "-"
172.18.0.1 - - [14/Jul/2025:16:36:45 +0000] "GET /api/docs HTTP/1.1" 502 497 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Blitz/2.1.349 Chrome/126.0.6478.127 Electron/31.2.1 Safari/537.36" "-"
172.18.0.1 - - [14/Jul/2025:16:36:59 +0000] "GET /wpad.dat HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Blitz/2.1.349 Chrome/126.0.6478.127 Electron/31.2.1 Safari/537.36" "-"
172.18.0.1 - - [14/Jul/2025:16:37:14 +0000] "GET /api/docs HTTP/1.1" 502 497 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Blitz/2.1.349 Chrome/126.0.6478.127 Electron/31.2.1 Safari/537.36" "-"
172.18.0.1 - - [14/Jul/2025:16:37:17 +0000] "GET /wpad.dat HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0" "-"
172.18.0.1 - - [14/Jul/2025:16:37:20 +0000] "GET /api/docs HTTP/1.1" 502 497 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0" "-"
172.18.0.1 - - [14/Jul/2025:16:37:22 +0000] "GET /wpad.dat HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Blitz/2.1.349 Chrome/126.0.6478.127 Electron/31.2.1 Safari/537.36" "-"
172.18.0.1 - - [14/Jul/2025:16:37:23 +0000] "GET /api/docs HTTP/1.1" 502 497 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Blitz/2.1.349 Chrome/126.0.6478.127 Electron/31.2.1 Safari/537.36" "-"
172.18.0.1 - - [14/Jul/2025:16:37:27 +0000] "GET /wpad.dat HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0" "-"
